#0
0,2,10,0,0,true
1,2,10,0,0,true
2,2,10,0,0,true
3,2,10,0,0,true
4,2,10,0,0,true
5,2,10,0,0,true
6,2,10,0,0,true
7,2,10,0,0,true
8,2,10,0,0,true
9,2,10,0,0,true
10,2,10,0,0,true
11,2,10,0,0,true
12,2,10,0,0,true
13,2,10,0,0,true
14,2,10,0,0,true
15,2,10,0,0,true
16,2,10,0,0,true
17,2,10,0,0,true
18,2,10,0,0,true
19,2,10,0,0,true
20,2,10,0,0,true
21,2,10,0,0,true
22,2,10,0,0,true
23,2,10,0,0,true
24,2,10,0,0,true
25,2,10,0,0,true
26,2,10,0,0,true
27,2,10,0,0,true
28,2,10,0,0,true
29,2,10,0,0,true
30,2,10,0,0,true
31,2,10,0,0,true
32,2,10,0,0,true
33,2,10,0,0,true
34,2,10,0,0,true
35,2,10,0,0,true
36,2,10,0,0,true
37,2,10,0,0,true
38,2,10,0,0,true
39,2,10,0,0,true
40,2,10,0,0,true
41,2,10,0,0,true
42,2,10,0,0,true
43,2,10,0,0,true
44,2,10,0,0,true
45,2,10,0,0,true
46,2,10,0,0,true
47,2,10,0,0,true
48,2,10,0,0,true
49,2,10,0,0,true
50,2,10,0,0,true
51,2,10,0,0,true
52,2,10,0,0,true
53,2,10,0,0,true
54,2,10,0,0,true
55,2,10,0,0,true
56,2,10,0,0,true
57,2,10,0,0,true
58,2,10,0,0,true
59,2,10,0,0,true
60,2,10,0,0,true
61,2,10,0,0,true
62,2,10,0,0,true
63,2,10,0,0,true
64,2,10,0,0,true
65,2,10,0,0,true
66,2,10,0,0,true
67,2,10,0,0,true
68,2,10,0,0,true
69,2,10,0,0,true
70,2,10,0,0,true
71,2,10,0,0,true
72,2,10,0,0,true
73,2,10,0,0,true
74,2,10,0,0,true
75,2,10,0,0,true
76,2,10,0,0,true
77,2,10,0,0,true
78,2,10,0,0,true
79,2,10,0,0,true
80,2,10,0,0,true
81,2,10,0,0,true
82,2,10,0,0,true
83,2,10,0,0,true
84,2,10,0,0,true
85,2,10,0,0,true
86,2,10,0,0,true
87,2,10,0,0,true
88,2,10,0,0,true
89,2,10,0,0,true
90,2,10,0,0,true
91,2,10,0,0,true
92,2,10,0,0,true
93,2,10,0,0,true
94,2,10,0,0,true
95,2,10,0,0,true
96,2,10,0,0,true
97,2,10,0,0,true
98,2,10,0,0,true
99,2,10,0,0,true

#1
0,2.196,9.96,0.196,-0.04,true
1,2.196220167346939,9.960050653061224,0.19622016734693878,-0.03994934693877551,true
2,2.196422194029442,9.960009521539734,0.19642219402944192,-0.03999047846026656,true
3,2.196624428716968,9.959968347669564,0.19662442871696814,-0.04003165233043636,true
4,2.196826871623678,9.959927131407113,0.19682687162367776,-0.04007286859288678,true
5,2.1970295229639514,9.959885872708735,0.19702952296395151,-0.040114127291264554,true
6,2.1972323829523908,9.959844571530738,0.19723238295239093,-0.04015542846926139,true
7,2.1974354518038184,9.959803227829386,0.19743545180381844,-0.04019677217061392,true
8,2.197638729733278,9.959761841560896,0.19763872973327767,-0.04023815843910386,true
9,2.1978422169560337,9.959720412681442,0.19784221695603368,-0.040279587318558005,true
10,2.198045913687573,9.959678941147152,0.1980459136875731,-0.04032105885284823,true
11,2.1982498201436043,9.959637426914108,0.19824982014360448,-0.040362573085891626,true
12,2.1984539365400586,9.959595869938349,0.19845393654005847,-0.040404130061650466,true
13,2.1986582630930878,9.959554270175868,0.19865826309308798,-0.040445729824132304,true
14,2.1988628000190684,9.95951262758261,0.19886280001906853,-0.04048737241739001,true
15,2.1990675475345984,9.959470942114478,0.19906754753459835,-0.04052905788552179,true
16,2.1992725058564986,9.95942921372733,0.19927250585649878,-0.04057078627267127,true
17,2.1994776752018144,9.959387442376972,0.19947767520181428,-0.040612557623027526,true
18,2.199683055787813,9.959345628019175,0.1996830557878129,-0.04065437198082511,true
19,2.1998886478319863,9.959303770609656,0.19988864783198626,-0.040696229390344146,true
20,2.20009445155205,9.95926187010409,0.20009445155205002,-0.04073812989591033,true
21,2.200300467165944,9.959219926458106,0.2003004671659439,-0.04078007354189499,true
22,2.200506694891832,9.959177939627285,0.20050669489183212,-0.04082206037271517,true
23,2.2007131349481033,9.959135909567166,0.2007131349481034,-0.04086409043283361,true
24,2.2009197875533713,9.959093836233242,0.2009197875533714,-0.04090616376675884,true
25,2.201126652926475,9.959051719580955,0.2011266529264748,-0.04094828041904523,true
26,2.2013337312864776,9.959009559565708,0.2013337312864777,-0.040990440434293,true
27,2.2015410228526697,9.958967356142852,0.2015410228526696,-0.041032643857148304,true
28,2.2017485278445657,9.958925109267696,0.20174852784456584,-0.04107489073230327,true
29,2.201956246481908,9.958882818895503,0.20195624648190785,-0.04111718110449602,true
